hour,pm25_mean
2025-01-02 13:00:00,1.3112903225806452
2025-01-02 14:00:00,2.393559764159371
2025-01-02 15:00:00,3.0441911856247668
2025-01-02 16:00:00,3.842265331767373
2025-01-02 17:00:00,2.5028994845360826
2025-01-02 18:00:00,2.0129158512720156
2025-01-02 19:00:00,1.5488032454361056
2025-01-02 20:00:00,1.6181042654028435
2025-01-02 21:00:00,1.7017804154302671
2025-01-02 22:00:00,1.9913649025069637
2025-01-02 23:00:00,3.191730337078652
2025-01-03 00:00:00,3.5160832544938505
2025-01-03 01:00:00,3.4501129943502824
2025-01-03 02:00:00,3.7901785714285716
2025-01-03 03:00:00,3.405831265508685
2025-01-03 04:00:00,3.3266324284666178
2025-01-03 05:00:00,3.3858918128654967
2025-01-03 06:00:00,3.181322013341419
2025-01-03 07:00:00,3.566802860061287
2025-01-03 08:00:00,2.095
2025-01-03 09:00:00,1.459016393442623
2025-01-03 10:00:00,1.6735537190082646
2025-01-03 11:00:00,2.083734939759036
2025-01-03 12:00:00,2.317480409885473
2025-01-03 13:00:00,2.2982142857142858
2025-01-03 14:00:00,2.2451523545706373
2025-01-03 15:00:00,3.745578231292517
2025-01-03 16:00:00,2.6459372485921158
2025-01-03 17:00:00,1.872267657992565
2025-01-03 18:00:00,2.6200510855683268
2025-01-03 19:00:00,2.4758814102564104
2025-01-03 20:00:00,2.500492307692308
2025-01-03 21:00:00,2.3976154992548433
2025-01-03 22:00:00,2.2533735795454546
2025-01-03 23:00:00,2.6115605191669182
2025-01-04 00:00:00,2.5274549779136937
2025-01-04 01:00:00,2.460536266758336
2025-01-04 02:00:00,2.0144516728624535
2025-01-04 03:00:00,1.5614055985705777
2025-01-04 04:00:00,1.599273607748184
2025-01-04 05:00:00,1.4027565084226645
2025-01-04 06:00:00,1.4293078055964654
2025-01-04 07:00:00,1.5849462365591398
2025-01-04 08:00:00,1.3086206896551724
2025-01-04 09:00:00,0.9751724137931035
2025-01-04 10:00:00,1.875
2025-01-04 11:00:00,1.2366666666666668
2025-01-04 12:00:00,1.1114754098360655
2025-01-04 13:00:00,0.6383333333333333
2025-01-04 14:00:00,1.1344262295081968
2025-01-04 15:00:00,1.2968253968253969
2025-01-04 16:00:00,1.826027397260274
2025-01-04 17:00:00,3.4833333333333334
2025-01-04 18:00:00,2.619083969465649
2025-01-04 19:00:00,3.021666666666667
2025-01-04 20:00:00,1.2916666666666667
2025-01-04 21:00:00,0.685
2025-01-04 22:00:00,0.7233333333333333
2025-01-04 23:00:00,1.0866666666666667
2025-01-05 00:00:00,2.075641025641026
2025-01-05 01:00:00,2.975
2025-01-05 02:00:00,3.566666666666667
2025-01-05 03:00:00,3.8700000000000006
2025-01-05 04:00:00,4.1049999999999995
2025-01-05 05:00:00,3.1009118541033436
2025-01-05 06:00:00,2.575268817204301
2025-01-05 07:00:00,1.954798761609907
2025-01-05 08:00:00,1.5166666666666666
2025-01-05 09:00:00,1.1269662921348316
2025-01-05 10:00:00,1.095
2025-01-05 11:00:00,1.0733333333333335
2025-01-05 12:00:00,1.547826086956522
2025-01-05 13:00:00,1.4087719298245613
2025-01-05 14:00:00,1.2
2025-01-05 15:00:00,1.4633333333333334
2025-01-05 16:00:00,1.9200000000000002
2025-01-05 17:00:00,1.6333333333333333
2025-01-05 18:00:00,1.2727272727272727
2025-01-05 19:00:00,0.9518518518518518
2025-01-05 20:00:00,0.9666666666666667
2025-01-05 21:00:00,0.9733333333333333
2025-01-05 22:00:00,1.2712328767123287
2025-01-05 23:00:00,1.1490909090909092
2025-01-06 00:00:00,0.7076470588235294
2025-01-06 01:00:00,2.724242424242424
2025-01-06 02:00:00,3.2083333333333335
2025-01-06 03:00:00,2.32
2025-01-06 04:00:00,2.76271186440678
2025-01-06 05:00:00,2.558333333333333
2025-01-06 06:00:00,3.2933333333333334
2025-01-06 07:00:00,1.67
2025-01-06 10:00:00,2.8705882352941177
2025-01-06 11:00:00,1.9553648068669527
2025-01-06 12:00:00,1.695949855351977
2025-01-06 13:00:00,2.515264797507788
2025-01-06 14:00:00,3.2508139534883718
2025-01-06 15:00:00,2.409702660406886
2025-01-06 16:00:00,2.1820763956904994
2025-01-06 17:00:00,2.82369446609509
2025-01-06 18:00:00,2.3136757425742576
2025-01-06 19:00:00,2.5395228884590586
2025-01-06 20:00:00,2.7786547085201794
2025-01-06 21:00:00,2.7339547270306257
2025-01-06 22:00:00,2.7971973762671434
2025-01-06 23:00:00,2.8089663760896637
2025-01-07 00:00:00,2.509802878444904
2025-01-07 01:00:00,2.13713162586236
2025-01-07 02:00:00,1.8524789678777371
2025-01-07 03:00:00,1.925567418316768
2025-01-07 04:00:00,3.1836206896551724
2025-01-07 05:00:00,3.553961248429865
2025-01-07 06:00:00,3.9277125089012617
2025-01-07 07:00:00,5.873684210526315
2025-01-07 10:00:00,8.760059282319336
2025-01-07 11:00:00,3.474235728729516
2025-01-07 12:00:00,5.134491860976683
2025-01-07 13:00:00,3.9441882501579277
2025-01-07 14:00:00,3.506082474226804
2025-01-07 15:00:00,4.135726447219069
2025-01-07 16:00:00,4.007301173402868
2025-01-07 17:00:00,4.697436863927629
2025-01-07 18:00:00,3.041011022424933
2025-01-07 19:00:00,2.8721564307353344
2025-01-07 20:00:00,1.9848910047607116
2025-01-07 21:00:00,1.9703017627726322
2025-01-07 22:00:00,2.5442902458366374
2025-01-07 23:00:00,2.015085995085995
2025-01-08 00:00:00,1.5474352941176472
2025-01-08 01:00:00,1.8276762402088773
2025-01-08 02:00:00,1.414653278945717
2025-01-08 03:00:00,0.9484766418415708
2025-01-08 04:00:00,2.0838709677419356
2025-01-08 05:00:00,1.1583333333333334
2025-01-08 06:00:00,1.808578431372549
2025-01-08 07:00:00,3.096078431372549
2025-01-08 08:00:00,3.9499999999999997
2025-01-08 10:00:00,2.4017241379310343
2025-01-08 11:00:00,2.758050383351588
2025-01-08 12:00:00,2.168503937007874
2025-01-08 13:00:00,2.694013605442177
2025-01-08 14:00:00,2.7303986710963457
2025-01-08 15:00:00,3.6677952755905516
2025-01-08 16:00:00,4.7080213903743315
2025-01-08 17:00:00,3.2736295681063123
2025-01-08 18:00:00,2.991201539730547
2025-01-08 19:00:00,3.2747778733161366
2025-01-08 20:00:00,2.776985527709142
2025-01-08 21:00:00,2.932640949554896
2025-01-08 22:00:00,3.182848232848233
2025-01-08 23:00:00,3.8223560209424083
